zip5,lat,lon,state,temp_1_f,temp_2_f,temp_3_f,temp_4_f,temp_5_f,temp_6_f,temp_7_f,temp_1_c,temp_2_c,temp_3_c,temp_4_c,temp_5_c,temp_6_c,temp_7_c,warnings
75191,34.56304,-101.29206,TX,92,95,81,98,84,78,70,33.3,35,27.2,36.7,28.9,25.6,21.1,
75192,36.14346,-99.54445,TX,85,96,79,91,96,99,91,29.4,35.6,26.1,32.8,35.6,37.2,32.8,
75193,26.4271,-98.60704,TX,91,66,94,94,79,81,91,32.8,18.9,34.4,34.4,26.1,27.2,32.8,
75194,32.02035,-96.77744,TX,89,91,106,79,90,88,82,31.7,32.8,41.1,26.1,32.2,31.1,27.8,excessive_heat_warning;severe_thunderstorm_warning
75195,31.63458,-99.10596,TX,77,97,95,90,100,99,88,25,36.1,35,32.2,37.8,37.2,31.1,excessive_heat_warning
75196,30.63098,-102.05927,TX,95,96,104,75,94,91,83,35,35.6,40,23.9,34.4,32.8,28.3,excessive_heat_warning
75197,31.99301,-102.12303,TX,80,88,96,96,83,91,85,26.7,31.1,35.6,35.6,28.3,32.8,29.4,
75198,28.90518,-104.95984,TX,110,96,87,79,79,92,79,43.3,35.6,30.6,26.1,26.1,33.3,26.1,
75199,27.6475,-95.18147,TX,90,74,96,105,90,68,81,32.2,23.3,35.6,40.6,32.2,20,27.2,
75200,28.38583,-94.05224,TX,104,86,83,85,85,97,87,40,30,28.3,29.4,29.4,36.1,30.6,
75201,32.787629,-96.79941,TX,91,99,82,76,84,92,65,32.8,37.2,27.8,24.4,28.9,33.3,18.3,severe_thunderstorm_warning
75202,32.77988,-96.80502,TX,94,96,87,102,98,83,91,34.4,35.6,30.6,38.9,36.7,28.3,32.8,
75203,32.745831,-96.80672,TX,94,105,78,79,111,84,78,34.4,40.6,25.6,26.1,43.9,28.9,25.6,
75204,32.800333,-96.78952,TX,104,83,98,95,99,103,98,40,28.3,36.7,35,37.2,39.4,36.7,
75205,32.836094,-96.79524,TX,82,89,85,107,84,109,100,27.8,31.7,29.4,41.7,28.9,42.8,37.8,
75206,32.826128,-96.7712,TX,86,91,92,84,108,99,84,30,32.8,33.3,28.9,42.2,37.2,28.9,
75207,32.78643,-96.81992,TX,92,93,85,99,89,95,93,33.3,33.9,29.4,37.2,31.7,35,33.9,
75208,32.751464,-96.83864,TX,81,74,85,109,94,91,96,27.2,23.3,29.4,42.8,34.4,32.8,35.6,
75209,32.845978,-96.82552,TX,84,95,102,85,85,89,95,28.9,35,38.9,29.4,29.4,31.7,35,
75210,32.77103,-96.74732,TX,81,84,65,80,100,94,84,27.2,28.9,18.3,26.7,37.8,34.4,28.9,
75211,32.736931,-96.88253,TX,74,81,80,89,74,97,99,23.3,27.2,26.7,31.7,23.3,36.1,37.2,
75212,32.78238,-96.86945,TX,75,108,80,110,94,89,98,23.9,42.2,26.7,43.3,34.4,31.7,36.7,excessive_heat_warning
75213,34.66579,-105.27865,TX,99,94,74,113,85,90,75,37.2,34.4,23.3,45,29.4,32.2,23.9,
75214,32.825628,-96.74872,TX,87,89,104,100,96,95,82,30.6,31.7,40,37.8,35.6,35,27.8,
75215,32.76103,-96.77035,TX,79,82,100,99,64,81,80,26.1,27.8,37.8,37.2,17.8,27.2,26.7,excessive_heat_warning
75216,32.710082,-96.7972,TX,108,80,100,100,86,86,87,42.2,26.7,37.8,37.8,30,30,30.6,
75217,32.72238,-96.67582,TX,104,78,84,106,96,101,104,40,25.6,28.9,41.1,35.6,38.3,40,
75218,32.842726,-96.69937,TX,86,100,93,82,85,90,89,30,37.8,33.9,27.8,29.4,32.2,31.7,excessive_heat_warning
75219,32.812462,-96.81412,TX,93,92,100,96,88,100,112,33.9,33.3,37.8,35.6,31.1,37.8,44.4,excessive_heat_warning
75220,32.867977,-96.86306,TX,109,89,80,88,89,92,80,42.8,31.7,26.7,31.1,31.7,33.3,26.7,
75221,32.814728,-96.787725,TX,91,94,93,78,107,97,95,32.8,34.4,33.9,25.6,41.7,36.1,35,excessive_heat_warning
75222,32.767268,-96.777626,TX,97,108,57,75,81,73,90,36.1,42.2,13.9,23.9,27.2,22.8,32.2,
75223,32.792879,-96.74918,TX,100,83,82,99,69,85,82,37.8,28.3,27.8,37.2,20.6,29.4,27.8,severe_thunderstorm_warning
75224,32.716065,-96.83987,TX,105,83,90,82,86,73,84,40.6,28.3,32.2,27.8,30,22.8,28.9,
75225,32.862876,-96.7904,TX,102,95,90,91,79,66,95,38.9,35,32.2,32.8,26.1,18.9,35,
75226,32.783978,-96.77662,TX,93,89,94,87,94,99,89,33.9,31.7,34.4,30.6,34.4,37.2,31.7,
75227,32.77003,-96.69,TX,94,97,90,77,83,89,89,34.4,36.1,32.2,25,28.3,31.7,31.7,
75228,32.825227,-96.67955,TX,74,110,84,91,103,103,78,23.3,43.3,28.9,32.8,39.4,39.4,25.6,
75229,32.895376,-96.85985,TX,87,80,103,92,93,89,111,30.6,26.7,39.4,33.3,33.9,31.7,43.9,
75230,32.901176,-96.79054,TX,92,84,99,93,81,93,87,33.3,28.9,37.2,33.9,27.2,33.9,30.6,
75231,32.874317,-96.74764,TX,85,97,89,79,89,84,76,29.4,36.1,31.7,26.1,31.7,28.9,24.4,
75232,32.664034,-96.83886,TX,88,85,90,78,94,91,82,31.1,29.4,32.2,25.6,34.4,32.8,27.8,
75233,32.704398,-96.87222,TX,86,98,102,79,100,107,89,30,36.7,38.9,26.1,37.8,41.7,31.7,
75234,32.925975,-96.88322,TX,86,112,91,86,94,99,77,30,44.4,32.8,30,34.4,37.2,25,excessive_heat_warning
75235,32.828128,-96.84612,TX,91,78,70,70,98,95,67,32.8,25.6,21.1,21.1,36.7,35,19.4,
75236,32.685533,-96.91746,TX,81,100,89,74,87,79,88,27.2,37.8,31.7,23.3,30.6,26.1,31.1,
75237,32.666984,-96.87633,TX,100,90,89,80,103,86,86,37.8,32.2,31.7,26.7,39.4,30,30,
75238,32.873926,-96.70922,TX,63,71,96,76,88,105,92,17.2,21.7,35.6,24.4,31.1,40.6,33.3,
75239,32.767268,-96.777626,TX,85,98,80,116,96,78,65,29.4,36.7,26.7,46.7,35.6,25.6,18.3,
75240,32.938774,-96.78543,TX,90,82,94,109,104,105,82,32.2,27.8,34.4,42.8,40,40.6,27.8,excessive_heat_warning
75241,32.669383,-96.77439,TX,96,76,80,100,103,85,90,35.6,24.4,26.7,37.8,39.4,29.4,32.2,excessive_heat_warning
75242,32.767268,-96.777626,TX,73,84,81,83,86,85,93,22.8,28.9,27.2,28.3,30,29.4,33.9,
75243,32.912225,-96.73688,TX,91,95,77,90,85,93,105,32.8,35,25,32.2,29.4,33.9,40.6,
75244,32.922624,-96.83616,TX,102,96,93,97,78,97,91,38.9,35.6,33.9,36.1,25.6,36.1,32.8,
75245,32.922499,-96.535191,TX,82,91,94,95,87,91,79,27.8,32.8,34.4,35,30.6,32.8,26.1,
75246,32.791878,-96.77365,TX,95,87,76,87,101,92,98,35,30.6,24.4,30.6,38.3,33.3,36.7,
75247,32.817978,-96.87928,TX,109,96,85,75,94,75,103,42.8,35.6,29.4,23.9,34.4,23.9,39.4,
75248,32.968123,-96.78863,TX,110,74,92,88,99,92,90,43.3,23.3,33.3,31.1,37.2,33.3,32.2,severe_thunderstorm_warning
75249,32.639661,-96.95317,TX,90,92,78,80,82,97,106,32.2,33.3,25.6,26.7,27.8,36.1,41.1,
75250,32.767268,-96.777626,TX,74,83,109,86,84,83,78,23.3,28.3,42.8,30,28.9,28.3,25.6,
75251,32.919104,-96.77497,TX,76,87,82,104,101,102,99,24.4,30.6,27.8,40,38.3,38.9,37.2,
75252,32.998132,-96.79088,TX,83,107,88,95,87,98,91,28.3,41.7,31.1,35,30.6,36.7,32.8,
75253,32.679924,-96.60367,TX,79,81,81,78,85,91,78,26.1,27.2,27.2,25.6,29.4,32.8,25.6,
75254,32.946069,-96.794496,TX,91,66,85,89,102,83,95,32.8,18.9,29.4,31.7,38.9,28.3,35,
75255,32.669783,-96.614921,TX,88,103,104,88,92,89,85,31.1,39.4,40,31.1,33.3,31.7,29.4,
75256,28.9766,-100.73933,TX,94,108,91,82,102,102,90,34.4,42.2,32.8,27.8,38.9,38.9,32.2,
75257,27.79326,-94.73135,TX,88,95,104,91,80,101,83,31.1,35,40,32.8,26.7,38.3,28.3,excessive_heat_warning
75258,32.767268,-96.777626,TX,83,104,93,83,81,88,80,28.3,40,33.9,28.3,27.2,31.1,26.7,
75259,36.08314,-98.75112,TX,90,83,95,97,84,80,85,32.2,28.3,35,36.1,28.9,26.7,29.4,
75260,32.767268,-96.777626,TX,92,88,87,91,92,85,74,33.3,31.1,30.6,32.8,33.3,29.4,23.3,
75261,32.767268,-96.777626,TX,86,107,95,80,90,83,78,30,41.7,35,26.7,32.2,28.3,25.6,
75262,32.767268,-96.777626,TX,80,77,93,102,95,80,92,26.7,25,33.9,38.9,35,26.7,33.3,
75263,32.767268,-96.777626,TX,88,71,101,94,83,96,109,31.1,21.7,38.3,34.4,28.3,35.6,42.8,excessive_heat_warning
75264,32.767268,-96.777626,TX,76,81,87,75,90,93,86,24.4,27.2,30.6,23.9,32.2,33.9,30,
75265,32.767268,-96.777626,TX,94,93,92,101,89,85,90,34.4,33.9,33.3,38.3,31.7,29.4,32.2,
75266,32.767268,-96.777626,TX,83,72,101,64,93,81,88,28.3,22.2,38.3,17.8,33.9,27.2,31.1,
75267,32.767268,-96.777626,TX,95,99,76,83,77,96,79,35,37.2,24.4,28.3,25,35.6,26.1,
75268,28.6593,-99.4916,TX,102,93,96,87,89,91,82,38.9,33.9,35.6,30.6,31.7,32.8,27.8,
75269,29.67851,-94.0395,TX,81,106,82,84,90,98,93,27.2,41.1,27.8,28.9,32.2,36.7,33.9,excessive_heat_warning
75270,32.78133,-96.80198,TX,83,90,93,82,74,87,84,28.3,32.2,33.9,27.8,23.3,30.6,28.9,severe_thunderstorm_warning
75271,26.641,-97.29061,TX,75,76,106,82,75,86,87,23.9,24.4,41.1,27.8,23.9,30,30.6,
75272,35.92246,-96.16844,TX,81,107,84,89,95,82,91,27.2,41.7,28.9,31.7,35,27.8,32.8,
75273,36.37614,-97.58881,TX,107,85,89,79,66,81,78,41.7,29.4,31.7,26.1,18.9,27.2,25.6,
75274,31.81489,-101.27097,TX,94,81,93,95,86,77,86,34.4,27.2,33.9,35,30,25,30,
75275,32.767268,-96.777626,TX,74,76,85,92,111,109,79,23.3,24.4,29.4,33.3,43.9,42.8,26.1,
75276,27.33012,-102.39539,TX,77,87,78,105,92,73,91,25,30.6,25.6,40.6,33.3,22.8,32.8,excessive_heat_warning
75277,32.767268,-96.777626,TX,86,86,85,104,85,78,98,30,30,29.4,40,29.4,25.6,36.7,
75278,28.3774,-101.52465,TX,92,88,89,93,89,73,90,33.3,31.1,31.7,33.9,31.7,22.8,32.2,
75279,34.0301,-95.69551,TX,91,80,87,83,94,101,83,32.8,26.7,30.6,28.3,34.4,38.3,28.3,
75280,33.64878,-100.52978,TX,91,92,82,83,106,88,82,32.8,33.3,27.8,28.3,41.1,31.1,27.8,
75281,29.05887,-93.77108,TX,77,80,78,79,81,80,79,25,26.7,25.6,26.1,27.2,26.7,26.1,
75282,31.80655,-103.32132,TX,90,97,80,89,98,81,82,32.2,36.1,26.7,31.7,36.7,27.2,27.8,
75283,32.767268,-96.777626,TX,95,96,81,96,86,99,94,35,35.6,27.2,35.6,30,37.2,34.4,
75284,32.767268,-96.777626,TX,99,101,97,104,83,85,93,37.2,38.3,36.1,40,28.3,29.4,33.9,
75285,32.767268,-96.777626,TX,107,103,94,67,79,89,79,41.7,39.4,34.4,19.4,26.1,31.7,26.1,
75286,32.767268,-96.777626,TX,102,95,87,79,99,94,75,38.9,35,30.6,26.1,37.2,34.4,23.9,
75287,32.998786,-96.84436,TX,89,96,99,86,81,106,101,31.7,35.6,37.2,30,27.2,41.1,38.3,
75288,32.99512,-95.54373,TX,74,79,106,95,84,107,102,23.3,26.1,41.1,35,28.9,41.7,38.9,
75289,26.82718,-95.9357,TX,89,93,79,90,70,93,98,31.7,33.9,26.1,32.2,21.1,33.9,36.7,
75290,35.06347,-101.53854,TX,107,80,83,73,72,74,77,41.7,26.7,28.3,22.8,22.2,23.3,25,excessive_heat_warning
75291,33.77631,-105.11452,TX,87,77,94,75,74,81,82,30.6,25,34.4,23.9,23.3,27.2,27.8,
75292,26.16515,-103.29614,TX,82,91,76,80,92,93,87,27.8,32.8,24.4,26.7,33.3,33.9,30.6,
75293,28.62994,-101.36267,TX,81,71,85,92,89,104,85,27.2,21.7,29.4,33.3,31.7,40,29.4,excessive_heat_warning
75294,32.767268,-96.777626,TX,81,84,73,70,96,100,92,27.2,28.9,22.8,21.1,35.6,37.8,33.3,
75295,32.767268,-96.777626,TX,80,80,83,83,59,82,79,26.7,26.7,28.3,28.3,15,27.8,26.1,
75296,36.10987,-105.4489,TX,73,89,90,94,92,93,82,22.8,31.7,32.2,34.4,33.3,33.9,27.8,
75297,28.10359,-100.54744,TX,72,76,90,63,70,73,98,22.2,24.4,32.2,17.2,21.1,22.8,36.7,
75298,28.99981,-97.50063,TX,89,95,84,88,98,88,92,31.7,35,28.9,31.1,36.7,31.1,33.3,
75299,33.83028,-95.50611,TX,88,93,89,104,83,77,99,31.1,33.9,31.7,40,28.3,25,37.2,excessive_heat_warning
75300,27.39283,-97.03578,TX,69,121,93,92,87,105,87,20.6,49.4,33.9,33.3,30.6,40.6,30.6,severe_thunderstorm_warning
75301,32.767268,-96.777626,TX,98,65,91,90,88,87,76,36.7,18.3,32.8,32.2,31.1,30.6,24.4,
75302,32.19999,-100.46957,TX,72,101,98,82,80,87,79,22.2,38.3,36.7,27.8,26.7,30.6,26.1,excessive_heat_warning
75303,32.767268,-96.777626,TX,92,86,109,80,99,79,86,33.3,30,42.8,26.7,37.2,26.1,30,
75304,31.74682,-100.7564,TX,73,89,97,90,96,86,77,22.8,31.7,36.1,32.2,35.6,30,25,
75305,27.63925,-104.83334,TX,77,91,83,88,80,103,96,25,32.8,28.3,31.1,26.7,39.4,35.6,
75306,28.3369,-96.50499,TX,101,70,99,88,84,70,92,38.3,21.1,37.2,31.1,28.9,21.1,33.3,
75307,35.1127,-101.91202,TX,88,105,88,90,96,85,96,31.1,40.6,31.1,32.2,35.6,29.4,35.6,
75308,33.45517,-104.45682,TX,72,67,105,102,84,74,76,22.2,19.4,40.6,38.9,28.9,23.3,24.4,
75309,28.1948,-105.72906,TX,66,91,78,78,92,78,103,18.9,32.8,25.6,25.6,33.3,25.6,39.4,
75310,32.767268,-96.777626,TX,107,109,87,78,90,109,102,41.7,42.8,30.6,25.6,32.2,42.8,38.9,
75311,29.56387,-100.82941,TX,91,86,46,93,83,82,74,32.8,30,7.8,33.9,28.3,27.8,23.3,
75312,32.767268,-96.777626,TX,83,89,84,80,95,100,89,28.3,31.7,28.9,26.7,35,37.8,31.7,
75313,32.767268,-96.777626,TX,88,84,89,93,89,77,74,31.1,28.9,31.7,33.9,31.7,25,23.3,
75314,28.69808,-99.64173,TX,74,84,85,105,87,87,101,23.3,28.9,29.4,40.6,30.6,30.6,38.3,excessive_heat_warning
75315,32.767268,-96.777626,TX,88,85,84,81,88,88,105,31.1,29.4,28.9,27.2,31.1,31.1,40.6,excessive_heat_warning
75316,32.46542,-97.79864,TX,98,103,92,86,80,102,87,36.7,39.4,33.3,30,26.7,38.9,30.6,
75317,27.11851,-99.0635,TX,99,91,81,89,83,90,106,37.2,32.8,27.2,31.7,28.3,32.2,41.1,
75318,36.03628,-99.80394,TX,72,89,109,86,95,98,97,22.2,31.7,42.8,30,35,36.7,36.1,excessive_heat_warning
75319,28.2263,-94.87526,TX,95,90,101,89,78,102,91,35,32.2,38.3,31.7,25.6,38.9,32.8,
75320,32.767268,-96.777626,TX,101,93,90,89,100,99,74,38.3,33.9,32.2,31.7,37.8,37.2,23.3,
75321,29.07049,-102.1283,TX,88,84,91,86,102,72,78,31.1,28.9,32.8,30,38.9,22.2,25.6,excessive_heat_warning;severe_thunderstorm_warning
75322,31.82392,-96.38426,TX,90,75,85,90,99,79,102,32.2,23.9,29.4,32.2,37.2,26.1,38.9,excessive_heat_warning
75323,32.767268,-96.777626,TX,86,99,90,90,77,76,78,30,37.2,32.2,32.2,25,24.4,25.6,
75324,30.27059,-99.52624,TX,88,87,81,95,102,97,76,31.1,30.6,27.2,35,38.9,36.1,24.4,
75325,34.50838,-102.69957,TX,86,89,94,88,93,88,83,30,31.7,34.4,31.1,33.9,31.1,28.3,
75326,32.767268,-96.777626,TX,79,105,87,87,89,67,84,26.1,40.6,30.6,30.6,31.7,19.4,28.9,
75327,32.85284,-96.43074,TX,77,92,98,70,83,86,79,25,33.3,36.7,21.1,28.3,30,26.1,
75328,35.14137,-96.70616,TX,99,86,84,94,81,102,88,37.2,30,28.9,34.4,27.2,38.9,31.1,
75329,31.21466,-98.87407,TX,87,94,89,108,78,75,80,30.6,34.4,31.7,42.2,25.6,23.9,26.7,
75330,33.48761,-94.60856,TX,101,91,91,91,86,89,93,38.3,32.8,32.8,32.8,30,31.7,33.9,
75331,32.83264,-98.37753,TX,89,84,88,85,96,71,86,31.7,28.9,31.1,29.4,35.6,21.7,30,
75332,30.57275,-96.68235,TX,82,89,78,64,84,65,103,27.8,31.7,25.6,17.8,28.9,18.3,39.4,excessive_heat_warning
75333,32.20598,-103.91342,TX,95,81,84,80,74,69,81,35,27.2,28.9,26.7,23.3,20.6,27.2,
75334,32.67,-96.61,TX,95,102,82,84,100,102,97,35,38.9,27.8,28.9,37.8,38.9,36.1,
75335,30.77915,-96.01603,TX,96,65,97,99,92,82,73,35.6,18.3,36.1,37.2,33.3,27.8,22.8,
75336,32.767268,-96.777626,TX,91,71,82,97,83,76,91,32.8,21.7,27.8,36.1,28.3,24.4,32.8,severe_thunderstorm_warning
75337,27.2452,-97.64835,TX,79,84,82,97,85,100,103,26.1,28.9,27.8,36.1,29.4,37.8,39.4,
75338,31.77874,-105.58731,TX,74,95,86,85,98,69,92,23.3,35,30,29.4,36.7,20.6,33.3,
75339,32.767268,-96.777626,TX,83,88,96,67,94,91,89,28.3,31.1,35.6,19.4,34.4,32.8,31.7,
75340,32.76,-96.86,TX,97,78,87,84,84,87,77,36.1,25.6,30.6,28.9,28.9,30.6,25,
75341,29.64199,-93.39581,TX,88,94,79,81,102,80,93,31.1,34.4,26.1,27.2,38.9,26.7,33.9,
75342,32.767268,-96.777626,TX,86,79,92,101,89,96,83,30,26.1,33.3,38.3,31.7,35.6,28.3,
75343,32.76,-96.86,TX,96,101,88,86,75,93,81,35.6,38.3,31.1,30,23.9,33.9,27.2,
75344,32.78,-96.79,TX,99,90,78,72,96,86,108,37.2,32.2,25.6,22.2,35.6,30,42.2,excessive_heat_warning
75345,26.67617,-95.20565,TX,64,75,86,93,112,85,79,17.8,23.9,30,33.9,44.4,29.4,26.1,
75346,32.767268,-96.777626,TX,91,96,86,85,92,87,87,32.8,35.6,30,29.4,33.3,30.6,30.6,
75347,33.88648,-103.49993,TX,94,101,84,94,102,80,96,34.4,38.3,28.9,34.4,38.9,26.7,35.6,
75348,30.01447,-102.79705,TX,104,99,103,99,88,72,81,40,37.2,39.4,37.2,31.1,22.2,27.2,excessive_heat_warning
75349,31.99944,-94.70749,TX,89,79,83,98,95,98,91,31.7,26.1,28.3,36.7,35,36.7,32.8,
75350,32.767268,-96.777626,TX,90,78,93,95,85,90,99,32.2,25.6,33.9,35,29.4,32.2,37.2,
75351,28.44535,-94.19245,TX,87,93,95,77,81,84,93,30.6,33.9,35,25,27.2,28.9,33.9,
75352,31.65229,-105.16401,TX,102,95,89,94,85,108,93,38.9,35,31.7,34.4,29.4,42.2,33.9,
75353,32.767268,-96.777626,TX,82,96,90,77,91,106,83,27.8,35.6,32.2,25,32.8,41.1,28.3,
75354,32.767268,-96.777626,TX,101,82,96,85,85,90,82,38.3,27.8,35.6,29.4,29.4,32.2,27.8,
75355,32.767268,-96.777626,TX,83,79,78,73,70,92,86,28.3,26.1,25.6,22.8,21.1,33.3,30,
75356,32.767268,-96.777626,TX,85,80,90,103,91,96,77,29.4,26.7,32.2,39.4,32.8,35.6,25,excessive_heat_warning;severe_thunderstorm_warning
75357,32.767268,-96.777626,TX,100,96,86,93,85,71,69,37.8,35.6,30,33.9,29.4,21.7,20.6,
75358,32.94,-96.87,TX,91,75,79,82,105,102,93,32.8,23.9,26.1,27.8,40.6,38.9,33.9,excessive_heat_warning
75359,32.767268,-96.777626,TX,92,79,107,99,107,86,84,33.3,26.1,41.7,37.2,41.7,30,28.9,
75360,32.767268,-96.777626,TX,93,82,89,81,98,81,82,33.9,27.8,31.7,27.2,36.7,27.2,27.8,
75361,32.85221,-97.22919,TX,83,88,92,84,83,105,71,28.3,31.1,33.3,28.9,28.3,40.6,21.7,tornado_warning
75362,32.34436,-104.71696,TX,80,86,94,86,72,83,92,26.7,30,34.4,30,22.2,28.3,33.3,
75363,32.767268,-96.777626,TX,90,85,89,100,62,92,69,32.2,29.4,31.7,37.8,16.7,33.3,20.6,excessive_heat_warning
75364,32.767268,-96.777626,TX,75,87,94,105,83,89,82,23.9,30.6,34.4,40.6,28.3,31.7,27.8,excessive_heat_warning
75365,26.51724,-99.49637,TX,92,92,92,71,77,90,82,33.3,33.3,33.3,21.7,25,32.2,27.8,
75366,33.49287,-97.05013,TX,71,87,79,90,99,108,65,21.7,30.6,26.1,32.2,37.2,42.2,18.3,excessive_heat_warning
75367,32.767268,-96.777626,TX,83,80,95,97,87,89,88,28.3,26.7,35,36.1,30.6,31.7,31.1,
75368,32.767268,-96.777626,TX,83,91,96,97,94,98,75,28.3,32.8,35.6,36.1,34.4,36.7,23.9,
75369,33.06164,-103.7607,TX,77,88,88,80,86,94,89,25,31.1,31.1,26.7,30,34.4,31.7,
75370,32.767268,-96.777626,TX,102,81,82,83,70,131,88,38.9,27.2,27.8,28.3,21.1,55,31.1,
75371,32.767268,-96.777626,TX,103,65,104,69,82,103,103,39.4,18.3,40,20.6,27.8,39.4,39.4,excessive_heat_warning
75372,32.767268,-96.777626,TX,80,81,85,90,89,73,80,26.7,27.2,29.4,32.2,31.7,22.8,26.7,
75373,32.767268,-96.777626,TX,92,67,82,94,81,87,60,33.3,19.4,27.8,34.4,27.2,30.6,15.6,
75374,32.767268,-96.777626,TX,81,107,106,96,106,77,105,27.2,41.7,41.1,35.6,41.1,25,40.6,
75375,30.19109,-99.72572,TX,83,96,85,83,95,87,81,28.3,35.6,29.4,28.3,35,30.6,27.2,
75376,32.767268,-96.777626,TX,74,76,102,76,105,87,102,23.3,24.4,38.9,24.4,40.6,30.6,38.9,
75377,29.31429,-93.48314,TX,81,67,91,91,85,90,85,27.2,19.4,32.8,32.8,29.4,32.2,29.4,
75378,32.767268,-96.777626,TX,96,96,82,89,88,93,98,35.6,35.6,27.8,31.7,31.1,33.9,36.7,
75379,32.767268,-96.777626,TX,96,97,74,92,65,100,81,35.6,36.1,23.3,33.3,18.3,37.8,27.2,
75380,32.767268,-96.777626,TX,92,98,108,90,67,80,95,33.3,36.7,42.2,32.2,19.4,26.7,35,
75381,32.767268,-96.777626,TX,96,98,89,85,88,97,86,35.6,36.7,31.7,29.4,31.1,36.1,30,
75382,32.767268,-96.777626,TX,87,78,93,82,79,92,90,30.6,25.6,33.9,27.8,26.1,33.3,32.2,
75383,33.07633,-99.73215,TX,90,87,96,94,66,72,84,32.2,30.6,35.6,34.4,18.9,22.2,28.9,
75384,35.56249,-97.8315,TX,106,86,94,80,96,99,72,41.1,30,34.4,26.7,35.6,37.2,22.2,
75385,26.02976,-93.22323,TX,111,99,83,81,83,96,92,43.9,37.2,28.3,27.2,28.3,35.6,33.3,
75386,32.767268,-96.777626,TX,101,92,106,96,89,65,77,38.3,33.3,41.1,35.6,31.7,18.3,25,severe_thunderstorm_warning
75387,32.767268,-96.777626,TX,88,96,103,97,90,81,94,31.1,35.6,39.4,36.1,32.2,27.2,34.4,
75388,32.767268,-96.777626,TX,92,80,78,86,84,95,78,33.3,26.7,25.6,30,28.9,35,25.6,severe_thunderstorm_warning
75389,32.767268,-96.777626,TX,98,71,103,86,92,94,84,36.7,21.7,39.4,30,33.3,34.4,28.9,excessive_heat_warning;severe_thunderstorm_warning
75390,32.767268,-96.777626,TX,84,80,99,103,86,100,79,28.9,26.7,37.2,39.4,30,37.8,26.1,
75391,32.767268,-96.777626,TX,85,101,86,81,102,81,85,29.4,38.3,30,27.2,38.9,27.2,29.4,
75392,32.767268,-96.777626,TX,87,78,86,87,98,96,90,30.6,25.6,30,30.6,36.7,35.6,32.2,
75393,32.767268,-96.777626,TX,74,109,84,96,95,105,80,23.3,42.8,28.9,35.6,35,40.6,26.7,
75394,32.767268,-96.777626,TX,81,90,105,83,92,96,88,27.2,32.2,40.6,28.3,33.3,35.6,31.1,
75395,32.767268,-96.777626,TX,88,79,97,82,90,85,92,31.1,26.1,36.1,27.8,32.2,29.4,33.3,
75396,32.767268,-96.777626,TX,88,88,100,100,103,78,90,31.1,31.1,37.8,37.8,39.4,25.6,32.2,
75397,32.767268,-96.777626,TX,88,94,95,91,70,81,89,31.1,34.4,35,32.8,21.1,27.2,31.7,
75398,32.767268,-96.777626,TX,80,85,98,87,90,102,95,26.7,29.4,36.7,30.6,32.2,38.9,35,
75399,30.15647,-95.79833,TX,103,86,85,85,93,107,91,39.4,30,29.4,29.4,33.9,41.7,32.8,
75400,27.42908,-95.28083,TX,76,90,85,91,96,72,78,24.4,32.2,29.4,32.8,35.6,22.2,25.6,
75401,33.15023,-96.11289,TX,84,85,91,78,84,110,90,28.9,29.4,32.8,25.6,28.9,43.3,32.2,
75402,33.082411,-96.08977,TX,90,95,105,85,84,94,105,32.2,35,40.6,29.4,28.9,34.4,40.6,
75403,33.218505,-96.048665,TX,101,83,87,75,73,87,82,38.3,28.3,30.6,23.9,22.8,30.6,27.8,
75404,33.056265,-96.080973,TX,92,103,74,88,84,84,76,33.3,39.4,23.3,31.1,28.9,28.9,24.4,excessive_heat_warning
75405,28.7004,-105.39513,TX,73,74,87,94,75,80,75,22.8,23.3,30.6,34.4,23.9,26.7,23.9,
75406,28.09774,-97.4426,TX,96,88,85,88,94,109,90,35.6,31.1,29.4,31.1,34.4,42.8,32.2,
75407,33.14572,-96.49664,TX,82,73,101,60,85,96,89,27.8,22.8,38.3,15.6,29.4,35.6,31.7,
75408,33.349316,-96.548597,TX,82,93,90,83,87,82,97,27.8,33.9,32.2,28.3,30.6,27.8,36.1,
75409,33.356094,-96.51907,TX,88,101,83,102,72,98,95,31.1,38.3,28.3,38.9,22.2,36.7,35,
75410,32.793512,-95.63182,TX,84,89,82,84,95,96,95,28.9,31.7,27.8,28.9,35,35.6,35,
75411,33.86751,-95.60594,TX,84,95,86,88,90,92,87,28.9,35,30,31.1,32.2,33.3,30.6,
75412,33.815996,-95.14402,TX,89,92,104,89,84,75,81,31.7,33.3,40,31.7,28.9,23.9,27.2,
75413,33.43515,-96.16671,TX,67,94,100,94,84,93,99,19.4,34.4,37.8,34.4,28.9,33.9,37.2,
75414,33.615634,-96.41899,TX,93,76,65,95,105,98,91,33.9,24.4,18.3,35,40.6,36.7,32.8,excessive_heat_warning
75415,33.460447,-95.75734,TX,107,109,88,95,82,90,91,41.7,42.8,31.1,35,27.8,32.2,32.8,excessive_heat_warning
75416,33.675155,-95.37293,TX,87,97,91,103,83,89,94,30.6,36.1,32.8,39.4,28.3,31.7,34.4,severe_thunderstorm_warning
75417,33.462828,-95.193,TX,73,99,81,87,87,97,67,22.8,37.2,27.2,30.6,30.6,36.1,19.4,
75418,33.583772,-96.1818,TX,74,84,82,88,89,70,101,23.3,28.9,27.8,31.1,31.7,21.1,38.3,excessive_heat_warning
